（光緒）新修潼川府志30卷,新修潼川府志卷二十一,言陛下詔墨未乾旋卽反汗人將窺測朝廷玩侮政
（光緒）新修潼川府志30卷,新修潼川府志卷二十一,濠謀叛鎭守太監王宏反助爲逆内臣果足恃耶時
（光緒）新修潼川府志30卷,新修潼川府志卷十三,尊之如何孟子曰君子反經而己矣反之如何求之
（光緒）新修潼川府志30卷,新修潼川府志卷十三,子曰君子反經而己矣反之如何求之吾心而己矣
（光緒）新修潼川府志30卷,新修潼川府志卷十三,之旨皆自我崇矣是故反身而誠萬物皆備一念或
（光緒）新修潼川府志30卷,新修潼川府志卷十三,是時天生孔子使撥亂反正以垂教於無窮殆易所
（光緒）新修潼川府志30卷,新修潼川府志卷十四,至綿州會西川徐知道反因入梓州避亂爲草堂於
（光緒）新修潼川府志30卷,新修潼川府志卷十四,刑撫慰宗室引古證今反覆論諫又願興大學以教
（光緒）新修潼川府志30卷,新修潼川府志卷十四,以成反正之功先生言之於武后淫虐方熾之時其
（光緒）新修潼川府志30卷,新修潼川府志卷十四,典然普之公私財力則反出諸郡下故繕營之費亡
（光緒）新修潼川府志30卷,新修潼川府志卷十六,隆州李光賜反于鹽亭 隋  瀘夷寇普昌
（光緒）新修潼川府志30卷,新修潼川府志卷十七,成敗宮欲引還恐爲所反會帝遣謁者將兵詣岑彭
（光緒）新修潼川府志30卷,新修潼川府志卷十七,潤隗文蕭恭文等舉兵反眾各萬餘桓温自擊定使
（光緒）新修潼川府志30卷,新修潼川府志卷十七,出奔蜀士僑舊翕然並反道濟惶懼乃免吴兵三十
（光緒）新修潼川府志30卷,新修潼川府志卷十七,道濟喪及方明等並東反道養等二千餘家逃
（光緒）新修潼川府志30卷,新修潼川府志卷十七,北周  隆州李光賜反於鹽亭周書宇文貴傳豐
（光緒）新修潼川府志30卷,新修潼川府志卷十七,時隆州人開府李光賜反於鹽亭與其黨帛玉成寇
（光緒）新修潼川府志30卷,新修潼川府志卷十七,旰聞之謂將士曰英乂反矣不然何得除毁真容而
（光緒）新修潼川府志30卷,新修潼川府志卷十七,擣成都英乂拒戰眾皆反戈内攻乃奔州次靈
（光緒）新修潼川府志30卷,新修潼川府志卷六,苟延歳月無所樹立則反歸咎曰求諸已之無益也
（光緒）新修潼川府志30卷,新修潼川府志卷七,養者陛下正當於此取法今顧反之何哉反覆辯論
（光緒）新修潼川府志30卷,新修潼川府志卷七,養者陛下正當於此取法今顧反之何哉反覆辯論
（光緒）新修潼川府志30卷,新修潼川府志卷七,非所以廣聖澤也親往反覆諭導眾皆悔懼歸誠至
（光緒）新修潼川府志30卷,新修潼川府志卷七,郡守愈著白甲子一終反元宅昌黎以銘鄭羣蹟移
（光緒）新修潼川府志30卷,新修潼川府志卷七,閒氣之至而伸者爲神反而歸者爲鬼其在人焉則
（光緒）新修潼川府志30卷,新修潼川府志卷七,顧世方植私好利依違反復以壟斷相與而公獨世
（光緒）新修潼川府志30卷,新修潼川府志卷七,紀與君子小人進退必反復三致意焉嘗勸上惇用
（光緒）新修潼川府志30卷,新修潼川府志卷七,無怒色有兄弟愬於庭反覆開譬感泣謝罪先是邑
（光緒）新修潼川府志30卷,新修潼川府志卷八,俱在倅廳 先春堂平反堂種德堂誠意堂輿地紀
（光緒）新修潼川府志30卷,新修潼川府志卷八,在憲司 按先春堂平反堂見提舉司俞俞堂記誠
（光緒）新修潼川府志30卷,新修潼川府志卷九,上歌少陵之詩興盡而反不知曰之旣夕也紹熙癸
（光緒）新修潼川府志30卷,新修潼川府志卷十一,平減價市價增應減而反增常平之米不濟貧奸民
（光緒）新修潼川府志30卷,新修潼川府志卷十一,感召天爲災溺不能援反下石弱肉强食真可哀官
（光緒）新修潼川府志30卷,新修潼川府志卷十三,九蓋去民逾近則教法反疏然則爲吏而不此之懼
（光緒）新修潼川府志30卷,新修潼川府志卷十三,每歎去民愈近者教法反疏今以近民之官而爲是
（光緒）新修潼川府志30卷,新修潼川府志卷十三,聖賢所傳者何事而内反諸躬有以學問思辨而篤
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,彦始亂雲貴諸士酋盡反攻陷安南等十六衛雲南
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,太平府推官甫下車平反大獄安輯苖民全活千人
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,立程嬰公孫杵臼祠平反數大獄罣吏議起復選山
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,尋調湖北辨寃獄多平反為楚人愛戴以病歸尋卒
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,出獄幾具芳廉訊得乃反坐時淮揚疊被水災議挑
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,以叛聞禍不測力為平反僅以愚妄予戒飭闔族千
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,子如果逆賊猖狂何忍反投虎口蘄民見之大定調
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,驛鹽長寶道署臬司平反桂陽安仁誣栽大辟之案
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,大辟鯤化察其枉得平反東安縣張騾子之父誤傷
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,畏罪賄其弟頂認重光反覆究得實論如律太原有
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十八,嫡謀陷之産可吞也乃反覆導其嫡嫡大感悟相持
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十九,下命軍士曰黃門常侍反盡力者封侯重賞詔以少
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十九,兵漸盛使其士大呼武軍曰竇武反汝皆禁兵當宿
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十九,衛宫省何故隨反者乎先降有賞營府素畏服中官
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十九,乏以悅天下何圖築室反耕哉但懼秋風揚塵伯珪
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十九,記耳主人當鑒戒曹輩反旌退師何宜久辱盛怒暴
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十九,只畏榮公第六郎化及反皆遇害惟少子恒濟獲免
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,中丞宋璟劾張昌宗等反狀武后不應邕立階下大
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,彈劾任職譙王重福謀反邕與洛州司馬崔日知捕
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,府累擢監察御史懷光反河中鄘與母妻陷焉後與
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,以行草八分紛然間出反以篆籒為奇怪之迹不復
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,家之書說文之時未有反切後人附益互有異同孫
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,命復奏疏辭行以覺為反覆出知廣德軍徙湖州松
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,其濟國事以寛民力俊反不能體此乎和州請蠲進
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,埋胔通商販理寃滯安反側開學校崇德義邑人大
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,奉命錄囚畿內多所平反有馬平兒者報父仇抵罪
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,上疏謂君父之仇必報反復累數百言讀者感動平
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,屬嵩調官兵一鼓殲除反側者悉平捷聞遷山西參
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,以旂會廷臣覆奏遂盡反前說言套不可復帝乃遣
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,標者也駸駸乎有意於反本矣嘉靖十一年會試第
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,年察其寃立白大吏平反之攝化州盜靖訟息葺孔
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,蘭陂隄民獲灌溉利平反疑獄數十事 江南通志
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,所平反陞登萊道備兵雁門巨寇柳廷瓚倡亂以計
（嘉慶）揚州府志72卷首1卷,重修揚州府志之四十七,二年官貴陽府安邦彦反圍貴陽家民乞援兵解其
（光緒）新修潼川府志30卷,新修潼川府志卷二十二,禄命運有盛衰世情多反復一朝犯波濤萬事成舟
（光緒）新修潼川府志30卷,新修潼川府志卷二十二,曰此詐也將誘我入而反攻之耳法當按兵不動賊
（光緒）新修潼川府志30卷,新修潼川府志卷二十二,所以廣 皇仁也漢遂親至夷寨反覆開導皆悔懼
（光緒）新修潼川府志30卷,新修潼川府志卷二十二,悟方許通商否則夷情反覆無常終難制馭又聞夷
（光緒）新修潼川府志30卷,新修潼川府志卷二十二,總兵官左都督征坐山反賊小李劉二虎等十三家
（光緒）新修潼川府志30卷,新修潼川府志卷二十三,離左右遇慶弔去卽速反不敢外宿一宵凡母所目
（光緒）新修潼川府志30卷,新修潼川府志卷二十三,兵蔡雄引牙門張宏等反殺晏衆夜亂不知所爲惟
（光緒）新修潼川府志30卷,新修潼川府志卷二十三,家逃避亦爲賊衆追及反戈格門力竭而死 譚正
（光緒）新修潼川府志30卷,新修潼川府志卷二十三,闖廟門見賊衆計不行反身走絓石而仆賊劈其首
（光緒）新修潼川府志30卷,新修潼川府志卷二十四,述與帝同幽東宫賊平反正天復中從帝駐鳳翔李
（光緒）新修潼川府志30卷,新修潼川府志卷二十四,都人歡騰稱厥義不謂反失姑舅意禍胎久養終何
（光緒）新修潼川府志30卷,新修潼川府志卷二十四,喪禮世俗堯漓古道衰反謂矯情乃如彼貞女何能
（光緒）新修潼川府志30卷,新修潼川府志卷二十四,富室三姑覺詬敦耳耳反辱詈之是夜三姑嚴妝訖
（光緒）新修潼川府志30卷,新修潼川府志卷二十四,冤母致死罪杖一百令反自白於人旋卒萬亦病愈
（光緒）新修潼川府志30卷,新修潼川府志卷二十四,我自當之遂撲寨下賊反縛其手以刃作寸磔狀繞
（光緒）新修潼川府志30卷,新修潼川府志卷二十五,金因憩道旁俟主者至反之其人酬以數金傑不受
（光緒）新修潼川府志30卷,新修潼川府志卷二十五,布置諸營賊不知其詐反德之時養臣年十九貌不
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十四,王守仁學然清修果介反躬自得為多學者稱疏山
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十四,直指過郵見頌聲載道反器重焉時江陵方厲驛禁
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十四,數千有司不能詰復縱反間離其黨與渠魁就殄又
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十五,陵有黠奴密告宦室謀反狀趣治兵掩捕之亮工偵
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十五,揚州推官剖決明析平反寃獄發江洋大盜置舞文
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十五,引私仇富户展轉株染反因以漁利毓桂嚴轉之盡
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十五,屬詣書院與諸生講論反覆辯難環聽者千人郡人
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十五,宰無我念也必若此恐反累我耆老以震語諭衆始
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十五,至誠諸生有爭訟者必反覆譬曉不施箠楚每月招
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,好同而惡異與治道相反傳曰從善如登從惡如崩
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,及中郎將袁龍等復為反亂龍在醴陵岱攻醴陵遂
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,所失少有此類陛下宜反而求之乃得所務也平吳
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,知遺絹二匹以遣之使反告卓卓曰此華侯也復求
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,郎本州别駕竟陵王誕反羲在城中事平遇誅岫幼
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,駕此言本州别駕竟陵反羲在城中此即宋書竟陵
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,值魏主討中山王元略反北乃放革及祖暅還朝尋
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之四十六,子雄及交州土豪李賁反逐刺史蕭諮諮奔廣州臺
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之十一,河者不堅築高家堰而反開六壩不淩疏清口而徒
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之十一,道民生計者至矣而今反欲使黄淮之水皆從高堰
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之十二,是但長水既早恐夏秋反至黄盛而清弱此在人時
（嘉慶）揚州府志72卷首1卷,揚州府志卷之十四,初至時亦嘗銳意求復反復行勘查得小新塘與上
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之十五,佐財役是欲安之而先反重厲之爾乃訊鹺商之寓
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之十六,宋大明三年誕據廣陵反詔沈慶之討之慮誕北奔
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十二,子縣至德三載永王璘反令季廣琛趨廣陵攻采訪
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十二,克唐揚州而守之唐兵反攻令坤敗之於灣頭宋紹
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十三,者言之康定初趙元昊反西邊用兵京師所遣戍者
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十三,前善設伏能以寡擊衆反勞佚主客而用之遠近相
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十五,則恕本欲為國豐財而反薄其取本欲為官最課而
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十五,其取本欲為官最課而反緩其徵何也蓋寛與恕正
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十五,妻子者觀於俞氏可自反矣孝子事在康熙時墓在
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十五,無亡矢遺鏃之費而功反有大於昔人者耶是宜尸
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十八,輔公祏負阻繕兵潛圖反叛凡百寺觀撤送江南力
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之二十八,之福田耳先是太祖將反鑾輿留其御榻忌辰供帳
（嘉慶）揚州府志72卷首1卷,重修揚州府卷之三十一,詣若騰若翔塗丹錯碧反景流光遠而望之巃嵸參
（光緒）新修潼川府志30卷,新修潼川府志卷十七,川節度使楊師立舉兵反詔以高仁厚爲留後將兵
（光緒）新修潼川府志30卷,新修潼川府志卷十七,相賞師立聞之怒舉兵反詔仁厚討之仁厚屯德陽
（光緒）新修潼川府志30卷,新修潼川府志卷十七,川節度兵馬使段子璋反陷緜州五月崔光遠克東
（光緒）新修潼川府志30卷,新修潼川府志卷十七,兼御史大夫及段子璋反東川節度使李奐敗走投
（光緒）新修潼川府志30卷,新修潼川府志卷十七,威之以兵則彼之所恃反爲我用矣建從之彦暉勢
（光緒）新修潼川府志30卷,新修潼川府志卷十七,知祥是嵗九月董璋先反攻破閬州擒李仁矩殺之
（光緒）新修潼川府志30卷,新修潼川府志卷十七,嗚咽泣下沾襟士卒皆爲之歔欷明日遂舉兵反明
（光緒）新修潼川府志30卷,新修潼川府志卷十七,罪死明宗謂致知祥等反由重誨誨死乃遣西川進
（光緒）新修潼川府志30卷,新修潼川府志卷十七,才寇蜀也賀人龍拒之反而東走馳騁於楚南北或
（光緒）新修潼川府志30卷,新修潼川府志卷十七,京 廷訉供言官偪民反 上曰四川一省官皆不
（光緒）新修潼川府志30卷,新修潼川府志卷十七,獗公稟請防守潼河魁反盡撤沿河兵勇入城自衞
（光緒）新修潼川府志30卷,新修潼川府志卷十七,魁不許賊果涉淺西渡反委罪於公劾奪其官 上
（光緒）新修潼川府志30卷,新修潼川府志卷十七,公爲 國矢公忠平夷反側殲羣凶投戈講藝罷兵
（光緒）新修潼川府志30卷,新修潼川府志卷十七,豕勢有餘胡爲畏縮反怯戰我聞積弱可沉舟請學
（光緒）新修潼川府志30卷,新修潼川府志卷二十,蛟三日三夜果殺蛟而反乃入吳尋二陸見雲處遂
（光緒）新修潼川府志30卷,新修潼川府志卷二十,堅不相能叔堅言其將反法尚遂降於周拜開府順
（光緒）新修潼川府志30卷,新修潼川府志卷二十,侍郎散騎常侍劉武周反詔永安王孝基獨孤懹恩
（光緒）新修清水河廳志20卷,新修清水河廳志卷之十五,之嚴子雖長成而出告反面無敢或違迨後恐 子
（光緒）新修清水河廳志20卷,新修清水河廳志卷之十五,口代嚼如烏鴉之反哺然至母欲遊隣閒話消遣
（光緒）新修清水河廳志20卷,新修清水河廳志卷之十五,廢命是無益於已而反害人情願受貧不肻造此
（光緒）新修清水河廳志20卷,新修清水河廳志卷之十九,石雞 烏 即慈鳥反哺者色純黑  鴉
（光緒）新修潼川府志30卷,新修潼川府志卷二,正夫策杖游戲終日忘反且曰滕王閣固江南之絕
（光緒）新修潼川府志30卷,新修潼川府志卷四,樂之今障而使靜無亦反其常乎予曰易有之時止
（光緒）新修潼川府志30卷,新修潼川府志卷五,川節度使孟知祥連兵反詔公副石敬塘討之知祥
（光緒）新修潼川府志30卷,新修潼川府志卷五,諱魯奇守武信日董璋反東川攻遂州公在圍城中
（光緒）新修潼川府志30卷,新修潼川府志卷五,公手及其守一隅孤城反受困於僮豎豈非天哉傳
（光緒）新修潼川府志30卷,新修潼川府志卷五,進至是魁倫擁兵不援反回屯城内公手刃十餘人
（光緒）新修潼川府志30卷,新修潼川府志卷五,人且不欲官府之命督責於下恐反有損於公之德
（光緒）新修潼川府志30卷,新修潼川府志卷五,烏能獨明其不然哉余反覆宋史與諸傳記取其甚
（光緒）新修潼川府志30卷,新修潼川府志卷六,而獨運重簷靄靄雲將反覆於櫺軒棟宇寥寥風伯
（光緒）新修潼川府志30卷,新修潼川府志卷六,雖未間其雨華然誦之反覆而自得之則經綸之術
（光緒）新修潼川府志30卷,新修潼川府志卷六,彼岸欲臨海而褰裳投足化城下悲思而反袂下官
（光緒）新修潼川府志30卷,新修潼川府志卷六,呼使其真歸於無事則反始而近道矣今中江大雄
（光緒）新修潼川府志30卷,新修潼川府志卷六,無情閉欲尋僧話悠悠反斾旌  細雨盤山道崎
（光緒）新修潼川府志30卷,新修潼川府志卷三十,眷西顧書之開厥顧天反求熟察周覽還觀蓋反覆
（光緒）新修潼川府志30卷,新修潼川府志卷三十,天反求熟察周覽還觀蓋反覆而視後非果敢而直
（光緒）新修潼川府志30卷,新修潼川府志卷三十,自陰陽五行星厯氣候反覆參驗以求之心凡所以
（光緒）新修潼川府志30卷,新修潼川府志卷三十,秩秩行至合陽念母而反沂公不能奪也期年來安
（光緒）新修潼川府志30卷,新修潼川府志卷三十,就實去艱深而趨平易反而驗諸真履實踐庶不爲
（光緒）新修潼川府志30卷,新修潼川府志卷三十,終法其聲也許氏元無反切後人漸加附益至徐鼎
（光緒）新修潼川府志30卷,新修潼川府志卷三十,三十下經三十四以一反一覆而觀除八正卦外五
（光緒）新修潼川府志30卷,新修潼川府志卷三十,後天反對卦如泰反爲否剝反爲復晉反爲明夷夬
（光緒）新修潼川府志30卷,新修潼川府志卷三十,後天反對卦如泰反爲否剝反爲復晉反爲明夷夬
（光緒）新修潼川府志30卷,新修潼川府志卷三十,反對卦如泰反爲否剝反爲復晉反爲明夷夬反爲
（光緒）新修潼川府志30卷,新修潼川府志卷三十,泰反爲否剝反爲復晉反爲明夷夬反爲姤旣濟反
（光緒）新修潼川府志30卷,新修潼川府志卷三十,反爲復晉反爲明夷夬反爲姤旣濟反爲未濟舉一
（光緒）新修潼川府志30卷,新修潼川府志卷三十,爲明夷夬反爲姤旣濟反爲未濟舉一二以類推則
（光緒）新修潼川府志30卷,新修潼川府志卷三十,人之相爲進退只在一反覆間故示人以用九扶陽
（光緒）新修潼川府志30卷,新修潼川府志卷三十,分南司北司無水火之反如此則棟梁榱桷遂適用
（嘉慶）揚州府志72卷首1卷,揚州府志原序,者不務導黃以安淮而反欲疏淮以縱黄害將有不
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之一,黄有餘運河清水甚大反流入高郵湖設高郵湖水
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,王濞傳云下邳時聞吳反皆城守如是東陽郡則在
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,郡即在盱眙東也黥布反東擊賈賈走富陵為布軍
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,蓋出傅會十一年英布反擊殺荆王劉賈十二年上
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,為吳國 淮南王黥布反東擊荆賈走富陵為布軍
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,改吳為江都國 吳楚反時非年十五有材氣上書
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,州後改為南兖州蘇峻反又移徐州治廣陵峻平後
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,之說晉書簡文紀庾希反自海陵入京口毛璩傳海
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,帝時又僑置兖州蘇峻反又移徐州治此峻平還鎭
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,十二月人告楚王信謀反執之上還至洛陽赦之春
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,荆國也黥布傳布發兵反東擊荆荆王劉賈走死富
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之五,傳初立為汝南王吳楚反時非自請擊吳吳已破徙
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之八,北而來復從東南而去反弓外射而環城水道故址
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之八,入范公隄各場口地勢反高譬之由釜邊而出夫水
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之八,水為第七與羽說皆相反季卿所說二十水廬山康
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之八,居江水上皆與羽經相反疑羽不當二說以自異使
（嘉慶）揚州府志72卷首1卷,重修揚州府志卷之八,不忍也子行矣子胥行反顧女子已自投於瀬水之
